,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
120,Choh Dee Food Place,,1.3016806,103.8543463,food_court,OSM-9526036868,Wilkie Edge,8 Wilkie Road 228095,1.3023412,103.8495205,Shopping Centers,YELP-f325a413070ba52d95dcfe,0
121,Ichiban Sushi,01-37 Bukit Panjang Plz,1.38123,103.7649583,Japanese,YELP-505437c07a7a9a418e6527,Bukit Panjang Plaza,1 Jelebu Rd 677743,1.3800081,103.7643116,Shopping Centers,YELP-060bfbefa88a1e77faacc4,2
122,Chinese Furniture,South Bridge Road,1.2828792,103.8457714,furniture,OSM-4723314846,Amoy Street Food Centre,7 Maxwell Rd 069111,1.2793475,103.8466702,Food Court; Hawker Centre,YELP-9a51e0b6787b24ff166726,0
123,Ya Kun Kaya Toast,,1.2747979,103.8436326,cafe,OSM-5426347721,100AM,100 Tras Street 079027,1.274904,103.8436136,Shopping Centers,YELP-14981669fbbf124c5485ee,2
124,Bao Today,,1.2985038,103.8490732,restaurant,OSM-3621545937,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,0
125,Lotto Carpets Gallery,26 Dempsey Road #01-04 249686,1.3058796,103.8111744,carpet,OSM-3094251528,EM Gallery,26 Dempsey Road #01-03A 249686,1.3057736,103.8114468,art,OSM-6370640993,0
126,Vietnamese Stall - Sim Lim Square Food Court,1 Rochor Canal Road Broadway Food Court - Sim Lim Square 188504,1.3030999,103.8530261,Vietnamese,YELP-bd8a5aa9f37045df24d5e5,Chicken Rice Stall - Sim Lim Square Food Court,1 Rochor Canal Road Broadway Foodcourt - Basement - Sim Lim Square 188504,1.3030999,103.8530261,Japanese,YELP-a879e5d199f9babb66db9d,0
127,UOB,131 Killiney Road #01-01/02/03 Killiney Road - FairPrice 239571,1.2976647,103.8382472,atm,OSM-4869133676,Mandarin Gallery,333A Orchard Rd 238897,1.3020175,103.8365421,Shopping Centers,YELP-8178cb7ed9fc8bf89174c1,0
128,Chinatown (NEL) ,,1.2844750,103.8431288,subway_entrance,OSM-7949137537,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,3
129,Azabu Sabo Hokkaido Ice-Cream,59817,1.2893565,103.8466267,ice_cream,OSM-6170177586,National Archives of Singapore,1 Canning Rise 179868,1.2930572,103.8483598,Museums,YELP-d62677d281c1c6a5e732af,0
130,Yang Yang Optical,,1.2985779,103.8524728,optician,OSM-8647905083,The Cathay,2 Handy Road 229233,1.2994807,103.847662,Shopping Centers,YELP-e5f824d34e6b132ce8261a,0
131,Hock Lam Beef,22 China Street #01-01 Far East Square 049564,1.283812,103.847771,Singaporean; Soup,YELP-0cffe1c01b07a2343cd454,Hock Lam Beef Noodles,22 China Street 049564,1.2835257,103.8478045,restaurant,OSM-3789208922,1
132,Bras Basah (CCL),,1.2975245,103.8501502,subway_entrance,OSM-1840076832,Bugis+,201 Victoria Street 188067,1.2996734,103.8541655,Shopping Centers,YELP-52d697985f591265e088a0,0
133,Smile Dessert,,1.2999868,103.8492625,cafe,OSM-9574589609,OG Albert Complex,60 Albert Street 189969,1.3022847,103.8537945,Shopping; Shopping Centers,YELP-cd5a4cbe24b3d651dd08cb,0
134,Wah Tan Noodle - Char Siew #02-30,,1.2851366,103.8321271,restaurant,OSM-4189541789,Holiday Inn Atrium,317 Outram Rd Concorde Shopping Centre 169075,1.2889393,103.834226,Hotels,YELP-92b49222d4e357dca30300,0
135,The Manhattan Fish Market,68 Orchard Road Plaza Singapura 238839,1.300318887,103.8448979,Fish & Chips,YELP-74c1e73070186d911d194b,Parklane Shopping Mall,35 Selegie Rd 188307,1.3006857,103.849456,Shopping Centers,YELP-95406c0837d78640ba2bce,0
136,Thomson Paediatric Centre,,1.4060211,103.9021652,clinic,OSM-9769726846,Waterway Point,83 Punggol Central 821207,1.406504,103.9022222,Shopping Centers,YELP-0d95b57b8d6fc8857ef9a1,2
137,McDonald's,,1.3223758,103.8136207,fast_food,OSM-673992964,McDonald's,"10 Jalan Serene, #01-01 Serene Centre 258748",1.322372,103.81374,Food Delivery Services,YELP-81e60065ac3db39475bedd,1
138,Raffles Place Post Office ,10 Collyer Quay #B1-11 Raffles Place 049315,1.2832825,103.8522152,post_office,OSM-7293619345,One Raffles Place,1 Raffles Place 048616,1.2843663,103.850888,Real Estate; Landmarks & Historical Buildings; Shopping Centers,YELP-b25d6741cbcef9f49461d4,3
139,Canton Paradise,Joo Chiat Road,1.3051372,103.9054054,restaurant,OSM-4733018627,Roxy Square,50 East Coast Road 428769,1.3033499,103.9046089,Shopping Centers,YELP-68ed72a3688c4bbe2022e3,0
140,Visa Worldwide Pte Ltd,,1.3189949,103.8943994,office,OSM-8233127960,City Plaza,810 Geylang Road 409286,1.3147731,103.8934464,Shopping Centers,YELP-6a85622410800718b45ff5,0
141,24 Hours in Singapore,,1.2871311,103.8522764,artwork,OSM-6461052322,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
142,Hong Nan Motor Agency,Lavender Street,1.3154607,103.8594414,motorcycle,OSM-4748938345,City Square Mall,180 Kitchener Rd 208539,1.3113867,103.8565834,Shopping Centers,YELP-7484514f148ceccc51f38c,0
143,Lula Rock,"390 Orchard Road, #02-07 Palais Renaissance 238871",1.30665,103.8295517,Shopping,YELP-9caf5aec2dcc1a8636a5fc,Pacific Plaza,9 Scotts Rd Pacific Plaza 228210,1.3066822,103.8318611,Shopping Centers,YELP-bb94c832689c5eed4d9e41,0
144,Nam Nam Noodle Bar,B2-02 Wheelock Place 501 Orchard Road 238880,1.305018649,103.8313469,Vietnamese,YELP-7596796271ae9ed9676030,Wheelock Place,501 Orchard Rd 238880,1.3046867,103.8306774,Shopping Centers,YELP-ab6dd5943b16289015a41b,2
145,Mango,"435 Orchard Rd, Isetan Orchard-Wisma Atria 238877",1.3039944,103.833067,clothes,OSM-3287929268,Wisma Atria,435 Orchard Rd Level 1 238877,1.3036801,103.8332105,Shopping Centers,YELP-49782eb144d93bf210cc84,2
146,Citigems,Bugis Junction 200 Victoria street #01-37 188021,1.29966,103.8557129,Jewelry,YELP-97131e967361d0b680f702,Wilby Central,15 Queen Street #01-01 188537,1.2980393,103.852676,Hotels,YELP-cb9acc74bb8af374b83c44,0
147,Souperstar,Compass One,1.3923298,103.8950232,fast_food,OSM-7755362496,Compass One,1 Sengkang Square 545078,1.392017,103.8949564,Shopping Centers,YELP-d460ddd9692dc603b4b623,2
148,NTUC FairPrice Xtra - Hyper NEX,"23 Serangoon Central #03-42, NEX Mall 556083",1.3504439,103.8723383,Grocery,YELP-8461ffc09cb3a88d286603,Nex,23 Serangoon Central 556083,1.3505283,103.8722753,Shopping Centers,YELP-383764d21bbb54fa4fda2b,2
149,AB Mohamed,278 Serangoon Road,1.3105803,103.8545407,restaurant,OSM-4737112287,Mustafa Centre,145 Syed Alwi Road 207704,1.3101243,103.8553164,Shopping Centers,YELP-90c7cff5e412d380ffa8aa,0
150,Trehaus,"442 Orchard Rd #03-01, Claymore Connect 238879",1.30787,103.82851,Shared Office Spaces; Child Care & Day Care,YELP-94521d98222e5f68b5f664,Claymore Connect,442 Orchard Rd 238879,1.3074467,103.8280692,Shopping Centers,YELP-73033c473269952026c5fa,2
151,Harris Book Co.,1 Kim Seng Promenade #02-22/24 Great World City 237994,1.29414,103.8314972,Bookstores,YELP-4800d31891f57a98fffef2,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,2
152,Fair Price,,1.315391,103.8985788,supermarket,OSM-4607932589,Joo Chiat Complex,12 Joo Chiat Rd 427353,1.315894,103.8983948,Shopping Centers,YELP-a444c83e08a46b5629a167,0
153,Atlante,,1.27875,103.8434265,pub,OSM-4745227697,Tanjong Pagar Plaza,1 Tanjong Pagar Plaza #02-04/05 082001,1.2770687,103.8430662,Shopping Centers,YELP-252c0b62469fbe3759fc8b,0
154,Shing Boon HWA Food Centre,43 Jalan Besar,1.3047273,103.8547507,restaurant,OSM-4745592066,Fortune Centre,190 Middle Rd 188979,1.3003923,103.852284,Shopping Centers,YELP-e0aad493de064ccfef8360,0
155,Galaxy Tattoo,,1.2829743,103.8440859,tattoo,OSM-6884081971,The Working Capitol,1 Keong Saik Rd 089109,1.2788945,103.8414432,Shared Office Spaces; Venues & Event Spaces,YELP-0a8a3d69c3002f48e05129,0
156,Subway,8 Shenton Way 068811,1.2759612,103.8474461,fast_food,OSM-0561402475,International Plaza,10 Anson Rd 079903,1.2757172,103.8472904,Shopping Centers,YELP-e8d88d004d11e214161d09,2
157,Saizeriya,,1.3723958,103.949345,restaurant,OSM-8658809931,Saizeriya,,1.3723042,103.949327,restaurant,OSM-1908809978,1
158,Bengawan Solo,"11 Collyer Quay #01-16, 1st Floor 049317",1.28369,103.85210,Bakeries,YELP-569b3268b7907c6e724483,The Arcade,11 Collyer Quay 049317,1.2836141,103.8520579,Shopping Centers,YELP-bd60a6d81fca3fcb6300f4,2
159,Herbivore,,1.3006975,103.8520613,restaurant,OSM-4318308117,Fortune Centre,190 Middle Rd 188979,1.3003923,103.852284,Shopping Centers,YELP-e0aad493de064ccfef8360,2
160,The Mix,,1.2918319,103.8495274,pub,OSM-6780474720,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
161,Toast Box,"#B1-03 350 Orchard Rd, Shaw House 238868",1.305842,103.8316976,cafe,OSM-6816873926,Shaw House,350 Orchard Road 238868,1.3058286,103.8315296,Department Stores; Shopping Centers,YELP-f18153525385734eb422f6,2
162,NTUC Fairprice,,1.3269686,103.8464206,supermarket,OSM-2767277546,Fairprice Finest,20 Ah Hood Road Zhong Shan Mall 02-01,1.327032995,103.8462305,Fruits & Veggies; Grocery,YELP-5859719899ff1bc0f1fee2,1
163,Standing sushi bar,,1.2974636,103.8523433,restaurant,OSM-4645944490,National Museum of Singapore,93 Stamford Rd 178897,1.2965624,103.848411,Museums,YELP-5b1d51152c88596604afc7,0
164,Guzman Y Gomez,,1.306194954,103.7893820,Mexican; Salad; American (Traditional),YELP-0445d84ce352b37b3d8925,The Star Vista,1 Vista Exchange Green 138617,1.306826,103.7884524,Shopping Centers,YELP-10b90a8c94f2a887cb1a27,2
165,Kafe UTU,89265,1.2798229,103.8419945,cafe,OSM-6457789885,The Working Capitol,1 Keong Saik Rd 089109,1.2788945,103.8414432,Shared Office Spaces; Venues & Event Spaces,YELP-0a8a3d69c3002f48e05129,0
166,Fort Canning Open Air Green,,1.2953885,103.8474312,theatre,OSM-512086897,Peninsula Plaza,111 North Bridge Rd #09-01 179098,1.2923267,103.8508288,Shopping Centers,YELP-8723164717f8e5f247fa5d,0
167,Starry Homestead,511 Balestier Road,1.32641,103.8467531,interior_decoration,OSM-4749285603,Zhongshan Mall,20 Ah Hood Road 329984,1.3271312,103.8464973,Shopping Centers,YELP-43469104e37854b2716719,0
168,Opposite NUS Faculty Of Architecture ,,1.2961602,103.7703078,bus_stop,OSM-635179658,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,3
169,Plaza Singapura ,,1.3006131,103.8453427,taxi,OSM-190924301,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,3
170,The Coffee Bean & Tea Leaf,,1.4067148,103.9024549,cafe,OSM-8449589668,Waterway Point,83 Punggol Central 821207,1.406504,103.9022222,Shopping Centers,YELP-0d95b57b8d6fc8857ef9a1,2
171,Starbucks,"1 Stadium Place, #01-56, Kallang Wave Mall 397628",1.3025112,103.8732904,cafe,OSM-5808536802,Kallang Wave Mall,1 Stadium Place 397720,1.3034697,103.8732445,Shopping Centers,YELP-34368a57a41070e608bfc3,2
172,The Coffee Bean & Tea Leaf,"5 Lower Kent Ridge Road, National University Hospital 119074",1.2944100,103.7839867,cafe,OSM-2869151480,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,2
173,Bukit Timah Road,,1.2943685,103.8442687,motorway_junction,OSM-5726594740,Robertson Walk,11 Unity Street 237995,1.2918177,103.8414548,Local Flavor; Shopping Centers,YELP-be01916a0d7303cfb3cc7a,0
174,Fat Belly,10 Jalan Serene #01-04 258748,1.3226568,103.8137118,restaurant,OSM-7623782563,Serene Centre,10 Jalan Serene 258748,1.3224969,103.8137212,Shopping Centers,YELP-af9bd6efe29871573a25dc,2
175,Primitive Art Piercing & Tattoo,Scotts Road,1.3075427,103.8335111,beauty,OSM-4863012423,Forum The Shopping Mall,583 Orchard Rd 238884,1.3060918,103.8287068,Shopping Centers,YELP-a94f365fce317a83ead463,0
176,Cortina,,1.293076,103.8509381,watches,OSM-6787677899,The Arts House,1 Old Parliament Lane 179429,1.2886638,103.8510684,Performing Arts; Cinema; Venues & Event Spaces,YELP-2f6983f0ab6afadac74b23,0
177,Chir Chir,,1.2992077,103.8556976,restaurant,OSM-6267395819,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
178,Hardy Hardy,,1.2997061,103.8544570,clothes,OSM-9920681963,Bugis+,201 Victoria Street 188067,1.2996734,103.8541655,Shopping Centers,YELP-52d697985f591265e088a0,2
179,Black Ball,,1.3001030,103.8541283,restaurant,OSM-0663669173,Bugis+,201 Victoria Street 188067,1.2996734,103.8541655,Shopping Centers,YELP-52d697985f591265e088a0,2
180,Fu Lu Shou Complex ,,1.301797,103.8545733,bus_stop,OSM-0386670638,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,3
181,National Foto Studio,Selegie Road,1.3036053,103.8499982,optician,OSM-4735142776,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,0
182,Long John Silver's,,1.3004871,103.8554296,fast_food,OSM-3009731040,Long John Silver's,251 Victoria Street 188035,1.30036,103.8555374,Seafood,YELP-37e047d427fd8ec7b07746,1
183,UOB,10 Kent Ridge Road National University of 119219,1.2942717,103.7784984,atm,OSM-4869133639,National University of Singapore,clementi road 129754,1.2962828,103.7773116,Colleges & Universities,YELP-e05d6c10d7bca9c84cb4e2,2
184,Fashion.LAB,435 Orchard Road #B1-40B/41 Wisma Atria Shopping Centre 238877,1.30379,103.8331909,Fashion,YELP-6dac71372423e98cd27be7,Palais Renaissance,390 Orchard Rd Palais Renaissance 238871,1.3067203,103.8296522,Shopping Centers,YELP-c89d4973b0f678cd128e56,0
185,Daily Bite,,1.2769102,103.8453273,restaurant,OSM-8642389127,Amoy Street Food Centre,7 Maxwell Rd 069111,1.2793475,103.8466702,Food Court; Hawker Centre,YELP-9a51e0b6787b24ff166726,0
186,Bras Basah Complex ,,1.2970010,103.8530055,bus_stop,OSM-275040414,Bras Basah Complex,231 Bain St 180231,1.2968252,103.8536328,Bookstores; Arts & Crafts; Shopping Centers,YELP-1ad0af784053bc8ce17b20,3
187,Plaza Singapura ,,1.3006416,103.8453237,taxi,OSM-791032537,Plaza Singapura,68 Orchard Rd 238839,1.3004574,103.8452085,Shopping Centers,YELP-ea9d338ab82e99bc9e147d,3
188,Carl's Junior,"6 Raffles Boulevard #01-202 / 203 Marina Square, 039594",1.2912791,103.8578281,Breakfast & Brunch; Burgers,YELP-43852fe2aca6ffbd28a201,Marina Square,6 Raffles Boulevard 039594,1.291286,103.857535,Shopping Centers,YELP-7dd74209ca6f4d44182cb3,2
189,Bukit Batok Public Library,1 Bukit Batok Central Link 658713,1.3496027,103.7491273,library,OSM-5233938074,West Mall,1 Bukit Batok Central Link 658713,1.3500366,103.7492868,Shopping Centers,YELP-c2b337c75604d5d94bdd77,2
190,Muscat - Canton,,1.3016861,103.858968,artwork,OSM-6425317459,Golden Mile Tower,6001 Beach Road 199589,1.3018323,103.8639018,Real Estate,YELP-cdfa4077d8ecaaf41a7ba2,0
191,A Noodle Story,7 Maxwell Road #01-39 069111,1.2791052,103.8465162,restaurant,OSM-5350998122,A Noodle Story,"7 Maxwell Rd #01-39, Amoy Food Centre 069111",1.279114317,103.8468933,Food Stands; Ramen; Singaporean,YELP-478f2da2a025518afd2aed,1
192,Ryu Taro,,1.2796361,103.8426387,restaurant,OSM-9196782417,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,0
193,Thai,MacKenzie Road,1.3065907,103.8472705,restaurant,OSM-4734927761,Wilkie Edge,8 Wilkie Road 228095,1.3023412,103.8495205,Shopping Centers,YELP-f325a413070ba52d95dcfe,0
194,Herbivore,190 Middle Road 01-13/14 188979,1.3006382,103.8520335,restaurant,OSM-3068308568,The Cathay,2 Handy Road 229233,1.2994807,103.847662,Shopping Centers,YELP-e5f824d34e6b132ce8261a,0
195,Hounds of the Baskervilles,,1.3010183,103.8585697,hairdresser,OSM-5273380923,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,0
196,Fresh Market,,1.2761546,103.8437052,restaurant,OSM-4311045690,International Plaza,10 Anson Rd 079903,1.2757172,103.8472904,Shopping Centers,YELP-e8d88d004d11e214161d09,0
197,Lucky Chinatown,211 New Bridge Road 059432,1.2836456,103.8433136,Shopping Centers,YELP-9f037ac78f0686a3ebe29c,People's Park Complex,1 Park Rd 188431,1.2841005,103.8425875,Shopping Centers,YELP-d78688f69bbb1d743af31a,0
198,Sweet Monster,"80 Middle Rd #M01-K1, Bugis Junction 188966",1.29815,103.8548,Ice Cream & Frozen Yogurt,YELP-330d9a16a3d33886aaf061,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
199,Harris Book Co.,1 Kim Seng Promenade #02-22/24 Great World City 237994,1.29413,103.8314626,Bookstores,YELP-2530d31891f57a98fff581,Great World City,1 Kim Seng Promenade 237994,1.2936086,103.8318929,Shopping Centers,YELP-e1c5b29bd02986d01f3528,2
200,Standing sushi bar,,1.2974636,103.8523433,restaurant,OSM-4645944490,Raffles City,252 North Bridge Rd 179103,1.2938762,103.8532616,Shopping Centers,YELP-8666f7ab728a0b679b4fca,0
201,Hugo Boss,391 Orchard Road 238874,1.3025699,103.8352367,clothes,OSM-3655078944,Wheelock Place,501 Orchard Rd 238880,1.3046867,103.8306774,Shopping Centers,YELP-ab6dd5943b16289015a41b,0
202,Wisma Atria,435 Orchard Rd Level 1 238877,1.3036801,103.8332105,Shopping Centers,YELP-49782eb144d93bf210cc84,Mandarin Gallery,333A Orchard Rd 238897,1.3020175,103.8365421,Shopping Centers,YELP-8178cb7ed9fc8bf89174c1,0
203,Ayam Penyet Ria,"Far East Plaza 14 Scotts Road, #05-22 228213",1.30691,103.8335419,Indonesian,YELP-043eb04532aa47777ae782,Grand Park Orchard,270 Orch Rd 238857,1.3031228,103.8363628,Hotels,YELP-97800f131a8793058ec0e0,0
204,Pastamania,,1.3014825,103.8362905,restaurant,OSM-1066072893,Cathay Cineleisure Orchard,8 Grange Rd 239695,1.3014619,103.8364924,Shopping Centers; Fashion,YELP-65f65d442f1026cab36993,2
205,Brill,"Cluny Court 501 Bukit Timah Rd, #01-01C. 259760",1.32271,103.8141976,Breakfast & Brunch; Coffee & Tea; Cafes,YELP-184caf1b259d003a756821,Cluny Court,501 Bukit Timah Rd #01-02 259760,1.3226388,103.8142766,Shopping Centers,YELP-982ad67367efa41e7011e3,2
206,Broadway Food Court,"1 Rochor Canal Rd #B1-08/26, Sim Lim Square 188504",1.303057133,103.85304,Food Court,YELP-f937c172c6d8fae6c13e27,Fu Lu Shou Complex,149 Rochor Rd 188425,1.3015708,103.8544907,Shopping Centers,YELP-416d605845678e50d5eaff,0
207,Bird,,1.285697,103.8507866,artwork,OSM-6412419022,The Arcade,11 Collyer Quay 049317,1.2836141,103.8520579,Shopping Centers,YELP-bd60a6d81fca3fcb6300f4,0
208,Social Sin,200 Victoria Street #01-88/89 Bugis Junction,1.29881753,103.8545788,Breakfast & Brunch,YELP-57c81e14b7296be660dd17,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
209,SaladStop,,1.2922226,103.8557307,restaurant,OSM-4560997496,Singapore Management University,81 Victoria St 188065,1.296195,103.8503709,Colleges & Universities,YELP-7c5715a068d435bd212313,0
210,Rolex,,1.2843259,103.8510023,watches,OSM-6790303417,Chevron House,30 Raffles Place 048619,1.2841661,103.851967,Shopping Centers,YELP-2da83f06b4ab01bc2b0c38,0
211,West Coast Plaza Parking ,,1.3037335,103.7664756,parking,OSM-5986999708,West Coast Plaza,154 West Coast Rd 127371,1.3036424,103.7663079,Shopping Centers,YELP-0e8b335ac8311345d70ce3,3
212,Yellow Submarine,Bugis Junction,1.298518093,103.8566491,Fast Food,YELP-9aee65156525e5b87505f8,Carlton Hotel,76 Bras Basah Rd 189558,1.2960069,103.8528631,Hotels,YELP-83f5e6ae1d39d3af9c8714,0
213,Gong Cha,,1.2994449,103.8554560,cafe,OSM-6137395878,Bugis Junction,200 Victoria St 188021,1.2998158,103.8559023,Shopping Centers,YELP-cdbf8041a06560ab8f979b,2
214,Burger King,Paya Lebar Road,1.3189702,103.8924605,fast_food,OSM-4017770761,Paya Lebar Square,60 Paya Lebar Rd Geylang 409051,1.3188127,103.8926009,Shared Office Spaces; Shopping Centers,YELP-817f493a77b71da6731648,2
215,Old Town White Coffee,,1.3033112,103.8725806,restaurant,OSM-5808536813,Old Town White Coffee,,1.3033454,103.8725265,restaurant,OSM-0928536029,1
216,OCBC Bank,Hougang Avenue 10,1.3726014,103.8939087,bank,OSM-124127533,Hougang Mall,90 Hougang Avenue 10 538766,1.3724413,103.8937329,Shopping Centers,YELP-14f7c70e343db585dfaf0e,2
217,Telok Ayer Landing Site,,1.2813171,103.8478161,information,OSM-6502578982,The Arcade,11 Collyer Quay 049317,1.2836141,103.8520579,Shopping Centers,YELP-bd60a6d81fca3fcb6300f4,0
218,Kopitiam,65 Airport Boulevard #B2-03 Terminal 3 819663,1.355619,103.9863139,food_court,OSM-9913125308,Changi Airport Terminal 3,65 Airport Boulevard 819663,1.3546069,103.9850767,Airport Terminals,YELP-e354caf8fc017b8b6659b6,2
219,Opera Gallery,2 Bayfront Avenue #B1-80 The Shoppes at Marina Bay Sands 018972,1.28198,103.8588825,Art Galleries,YELP-604f8b544535342aca9885,The Shoppes at Marina Bay Sands,2 Bayfront Ave 018972,1.284063,103.8588924,Shopping Centers,YELP-e42eac1f445f3bc222804b,2
220,UOB,151 New Bridge Road Chinatown MRT Station 59443,1.28444,103.84338,atm,OSM-4869134190,Chinatown Point,133 New Bridge Road 059413,1.2851981,103.8448884,Shopping Centers,YELP-5d976c2ae1d15727902554,0
221,The Colonial at Scotts,Scotts Road,1.3107925,103.8351667,restaurant,OSM-6447074885,Mount Elizabeth Hospital,3 Mount Elizabeth 228510,1.3051574,103.8352868,Hospitals,YELP-ee4dce4518071591b2d324,0
